age,balance,class,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
55,-350,no,False,True,False,True,False,False,False,True,True,False
45,366,no,True,False,True,False,False,False,True,False,False,False
32,47,no,False,True,False,True,False,True,False,False,False,False
31,302,no,True,False,False,True,False,True,True,False,False,False
59,941,no,True,False,False,True,False,False,True,False,False,False
33,647,no,False,True,True,False,False,True,True,False,True,False
60,4243,no,True,False,False,False,False,True,False,False,False,False
54,195,no,True,False,False,True,False,False,True,False,True,False
36,1855,no,False,True,True,False,False,True,False,False,False,False
44,414,no,True,False,False,False,False,True,False,False,True,False
38,351,no,True,False,True,False,False,True,False,False,False,False
40,1674,no,True,False,True,False,False,True,True,False,True,False
52,2281,no,True,False,False,False,False,True,True,True,False,False
27,-437,no,False,True,True,False,False,False,False,False,True,False
38,308,no,False,False,True,False,False,True,False,False,False,False
35,7,no,False,True,False,True,False,True,False,True,True,False
42,240,no,True,False,True,False,False,True,False,False,True,False
39,105,no,True,False,True,False,False,False,False,False,False,False
47,243,no,True,False,True,False,False,True,False,False,False,False
38,221,no,False,True,True,False,False,True,False,False,False,False
36,0,no,True,False,True,False,False,False,False,False,False,False
41,201,no,True,False,False,False,False,True,False,False,False,True
43,392,no,True,False,False,False,False,True,True,False,False,False
33,0,no,True,False,True,False,False,True,False,False,False,False
28,0,yes,True,False,False,True,False,True,False,False,False,False
36,376,no,False,True,True,False,False,True,True,False,False,False
46,345,no,True,False,True,False,False,True,True,True,True,False
45,28,no,True,False,True,False,False,False,True,False,True,False
37,496,no,False,False,True,False,False,False,False,False,False,False
38,2470,no,False,True,True,False,False,True,False,False,True,False
37,895,no,True,False,True,False,False,True,True,False,False,False
51,2,no,True,False,True,False,False,True,True,False,False,False
59,4497,no,True,False,True,False,False,True,False,False,False,False
56,284,no,True,False,False,False,False,False,False,False,False,False
28,34,no,False,True,True,False,False,True,False,False,False,False
57,-464,no,True,False,False,False,False,True,False,False,False,False
32,4,no,True,False,True,False,False,False,False,False,False,False
39,-980,no,False,False,False,True,False,True,False,False,False,False
58,1640,no,False,True,True,False,False,False,True,False,False,False
30,405,no,False,True,False,True,False,True,False,False,False,False
33,19,no,True,False,True,False,False,True,False,False,True,False
38,227,no,True,False,False,True,False,True,False,False,False,False
37,342,no,False,True,True,False,False,True,False,False,False,False
26,44,no,True,False,True,False,False,True,True,False,True,False
42,30,no,False,True,True,False,False,True,False,False,False,False
58,2142,no,True,False,False,True,False,True,False,False,False,False
53,1103,no,True,False,True,False,False,True,True,False,False,False
33,158,no,True,False,False,False,False,True,False,False,False,False
52,371,no,True,False,True,False,False,True,False,True,True,False
32,678,yes,False,True,True,False,False,True,False,False,False,False
31,141,yes,True,False,False,True,False,True,False,False,True,False
47,-75,no,True,False,True,False,False,True,False,False,True,False
41,548,no,False,False,False,False,False,True,True,False,False,False
45,242,no,True,False,True,False,False,False,True,False,False,False
32,354,no,False,True,False,False,False,False,False,False,False,False
43,223,no,True,False,False,False,False,True,False,False,True,False
54,-200,no,False,False,True,False,True,False,True,False,False,False
45,1778,no,True,False,True,False,False,True,False,False,False,False
46,388,no,True,False,True,False,False,False,False,False,True,False
39,794,no,True,False,True,False,False,True,False,False,False,False
45,985,no,True,False,True,False,False,True,False,True,False,False
41,-94,yes,False,True,False,True,False,True,False,False,False,False
43,372,no,False,False,True,False,False,True,True,False,False,False
28,568,no,True,False,True,False,False,True,False,False,True,False
54,7249,no,True,False,False,True,False,True,True,False,False,False
37,175,no,True,False,False,False,False,True,True,False,True,False
33,641,no,False,True,False,True,False,True,False,False,True,False
34,272,no,True,False,True,False,False,True,False,False,False,False
50,167,no,False,True,True,False,False,False,True,False,False,False
51,362,no,True,False,False,False,False,True,False,False,False,False
30,222,no,False,True,False,True,False,False,True,False,True,False
43,6,no,False,True,True,False,False,False,False,False,False,False
42,1133,no,True,False,True,False,False,True,False,False,False,False
32,557,no,True,False,True,False,False,True,True,False,False,False
33,-241,no,True,False,True,False,False,True,True,False,False,False
28,458,no,False,True,True,False,False,False,False,False,False,False
40,6322,no,False,False,True,False,False,False,False,False,False,False
46,374,no,False,True,True,False,False,False,True,False,True,False
59,616,no,True,False,False,False,False,False,False,False,True,False
32,202,no,False,False,True,False,False,True,False,False,False,False
37,91,no,False,True,False,False,False,True,False,False,False,False
44,272,no,False,False,True,False,False,True,False,False,False,False
41,1245,no,True,False,True,False,False,True,False,False,False,False
52,463,no,True,False,True,False,False,True,False,False,False,False
34,382,no,True,False,True,False,False,True,True,False,False,False
49,196,no,True,False,False,True,False,False,False,False,True,False
36,627,no,True,False,True,False,False,False,True,False,True,False
53,230,no,True,False,True,False,False,True,False,False,True,False
53,255,no,False,False,False,False,False,True,False,False,False,False
34,47,no,True,False,True,False,False,False,False,False,False,False
32,651,no,True,False,False,False,False,True,False,False,False,False
56,199,no,True,False,False,False,False,True,True,False,False,False
33,304,no,False,True,True,False,False,False,True,False,True,False
40,694,no,True,False,True,False,False,True,False,False,False,False
29,0,no,True,False,True,False,False,True,True,False,True,False
43,0,no,True,False,True,False,False,True,True,False,False,False
50,3284,no,True,False,False,True,False,True,False,False,False,False
56,856,no,True,False,False,True,False,True,True,False,True,False
55,818,no,True,False,False,False,False,True,False,False,True,False
30,357,no,True,False,True,False,False,True,False,False,False,False
31,449,no,False,True,False,False,False,True,False,False,False,False
33,335,yes,True,False,True,False,False,False,False,False,False,False
38,1029,no,True,False,True,False,False,True,False,False,True,False
49,171,no,True,False,True,False,False,False,False,False,True,False
54,427,no,False,False,False,True,False,True,True,False,True,False
58,0,no,True,False,False,True,False,True,True,False,False,False
60,2516,no,True,False,True,False,False,True,True,False,False,False
33,1240,no,False,True,False,True,False,True,False,False,True,False
27,1600,no,True,False,True,False,False,True,False,False,False,False
32,1770,no,False,True,False,False,False,False,True,False,False,False
29,260,no,False,True,True,False,False,True,False,False,False,False
45,412,no,True,False,False,False,False,True,False,True,False,False
32,156,no,False,True,False,True,False,True,False,False,False,False
27,199,no,True,False,True,False,False,False,False,False,False,False
53,805,no,True,False,False,False,False,True,True,True,True,False
37,1639,no,True,False,False,True,False,True,False,False,True,False
47,556,no,True,False,False,False,False,True,False,False,True,False
31,122,no,False,True,True,False,False,True,False,False,False,False
32,557,no,True,False,True,False,False,False,False,False,True,False
48,955,no,False,False,True,False,False,True,False,False,True,False
32,322,no,True,False,False,True,False,True,False,False,False,False
45,226,no,True,False,True,False,False,False,False,True,False,False
56,-762,no,True,False,False,True,False,True,True,False,True,False
53,1355,no,False,False,True,False,False,False,True,False,True,False
28,392,no,False,True,True,False,False,True,True,False,False,False
45,1966,no,False,False,True,False,False,True,False,False,True,False
32,1230,no,True,False,False,True,False,True,False,False,False,False
44,641,no,False,False,False,False,False,True,False,False,True,False
41,-329,no,True,False,True,False,False,False,False,True,True,False
36,904,no,False,True,True,False,False,False,False,True,True,False
31,106,no,False,False,False,True,False,True,False,False,False,False
33,165,no,True,False,True,False,False,True,False,True,True,False
27,245,no,True,False,True,False,False,True,False,False,False,False
46,-191,no,True,False,False,True,False,True,False,False,False,False
58,-382,no,True,False,True,False,False,False,False,True,False,True
41,4,no,False,False,True,False,False,True,False,False,False,False
37,132,no,False,False,False,True,False,True,False,False,True,False
54,844,no,True,False,True,False,False,False,False,True,True,False
50,381,no,False,False,True,False,False,False,False,False,True,False
29,0,no,False,True,True,False,False,True,False,False,False,False
31,334,no,False,True,True,False,False,True,False,False,True,False
35,440,no,False,False,True,False,False,True,False,False,False,False
35,500,no,False,False,False,True,False,True,False,False,False,False
33,741,no,True,False,False,True,False,False,False,False,False,False
34,1072,no,True,False,True,False,False,False,True,False,False,False
